Date,Name,Age,Salary
2024-10-01,Person58,45,41167.93
2024-12-01,Person59,77,54670.71
2024-04-15,Person90,25,61571.02
2024-06-15,Person96,34,90771.67
2024-11-20,Person100,42,58828.35
2024-08-20,Person17,30,38396.44
2024-04-02,Person45,58,59576.56
2024-12-13,Person6,79,44477.91
2024-11-12,Person81,62,72331.26
2024-11-01,Person18,32,43630.77
2024-12-01,Person18,71,38163.79
2024-04-26,Person50,72,50237.0
2024-02-22,Person53,59,84722.88
2024-12-12,Person40,18,90277.01
2024-04-02,Person26,52,84432.64
2024-01-12,Person54,59,51265.05
2024-07-24,Person54,73,94023.29
2024-12-16,Person69,42,49219.55
2024-11-13,Person31,46,46906.53
2024-09-13,Person74,77,59107.12
2024-09-14,Person80,77,40183.5
2024-01-16,Person17,36,81977.81
2024-01-18,Person18,48,74676.19
2024-10-11,Person32,58,92166.74
2024-09-15,Person27,70,76861.97
2024-03-15,Person72,20,54991.98
2024-07-03,Person86,46,76725.21
2024-07-25,Person87,27,66313.15
2024-09-22,Person76,41,51631.83
2024-06-02,Person51,67,84749.26
2024-04-06,Person15,54,31158.08
2024-01-05,Person8,60,48753.31
2024-12-25,Person65,22,65681.54
2024-12-06,Person23,35,79132.48
2024-07-01,Person96,26,52298.79
2024-09-25,Person52,76,94477.59
2024-09-13,Person10,58,59512.98
2024-07-08,Person16,54,68978.29
2024-08-31,Person50,70,83210.64
2024-12-30,Person87,79,31471.59
2024-09-29,Person33,19,52973.37
2024-10-26,Person83,53,57413.28
2024-04-18,Person100,20,42389.92
2024-03-16,Person58,75,77695.27
2024-09-09,Person16,45,78860.06
2024-08-17,Person33,26,37784.54
2024-02-15,Person3,69,52868.26
2024-07-18,Person90,34,40968.21
2024-09-26,Person70,77,34437.77
2024-01-18,Person50,31,77994.43
2024-11-26,Person2,30,96958.49
2024-08-24,Person71,28,83879.66
2024-07-22,Person77,32,32960.54
2024-04-23,Person37,33,61908.51
2024-10-10,Person36,33,83909.19
2024-04-23,Person19,35,38544.83
2024-07-31,Person76,43,43099.7
2024-02-26,Person18,52,89836.42
2024-06-14,Person42,29,73604.37
2024-03-15,Person22,31,56876.32
2024-01-18,Person63,67,60471.58
2024-01-15,Person94,44,44957.91
2024-08-11,Person91,41,55451.9
2024-12-23,Person33,26,74128.15
2024-10-17,Person67,62,97528.08
2024-03-08,Person2,18,60263.3
2024-02-26,Person12,43,52177.25
2024-08-05,Person2,27,39189.8
2024-02-29,Person21,31,51977.87
2024-12-22,Person90,32,35261.19
2024-04-15,Person29,72,83438.26
2024-07-14,Person1,56,59843.58
2024-03-01,Person50,61,67476.41
2024-07-04,Person16,20,68831.82
2024-05-01,Person22,62,63759.65
2024-05-02,Person53,61,80838.93
2024-03-05,Person82,61,65961.36
2024-07-09,Person28,31,87049.01
2024-05-10,Person80,35,57370.74
2024-09-23,Person27,77,58464.94
2024-01-18,Person82,36,82459.85
2024-02-20,Person38,30,51988.54
2024-06-03,Person42,23,59695.95
2024-12-09,Person48,66,66070.84
2024-08-05,Person91,47,74930.75
2024-10-17,Person50,34,35135.17
2024-07-21,Person33,39,64979.01
2024-03-31,Person44,27,32609.82
2024-12-27,Person50,66,59333.42
2024-05-22,Person53,39,46189.21
2024-08-08,Person70,66,63746.98
2024-07-19,Person63,41,40117.94
2024-04-07,Person42,71,85620.52
2024-08-05,Person54,61,55885.16
2024-12-27,Person37,60,52227.27
2024-12-07,Person72,36,37449.09
2024-02-20,Person31,34,99317.78
2024-09-15,Person90,38,96797.89
2024-11-17,Person36,26,62743.9
2024-07-10,Person84,77,39932.73
2024-10-30,Person37,33,94386.53
2024-06-14,Person78,66,52146.46
2024-03-03,Person82,22,90912.99
2024-12-07,Person29,76,79837.57
2024-01-25,Person16,31,77452.2
2024-07-03,Person60,77,99075.66
2024-04-04,Person99,55,57552.37
2024-10-19,Person72,79,99417.09
2024-03-08,Person68,25,54313.48
2024-10-05,Person36,77,57487.32
2024-01-24,Person71,36,52351.57
2024-07-09,Person13,28,87893.76
2024-04-13,Person49,43,43956.64
2024-09-21,Person15,70,74240.12
2024-11-25,Person36,40,31786.84
2024-05-05,Person33,54,46498.89
2024-09-17,Person71,47,67849.38
2024-01-11,Person55,45,74385.09
2024-06-28,Person73,25,38212.16
2024-06-30,Person7,42,99505.67
2024-06-24,Person49,23,96787.68
2024-10-31,Person57,80,30115.32
2024-08-08,Person46,45,32344.01
2024-12-02,Person62,56,57226.54
2024-06-07,Person33,25,70276.94
2024-01-13,Person77,31,37297.33
2024-06-24,Person82,32,31522.29
2024-07-14,Person37,32,36658.47
2024-05-02,Person44,27,34288.75
2024-04-01,Person14,57,58287.24
2024-10-22,Person62,66,63663.02
2024-07-25,Person84,42,82674.34
2024-04-15,Person15,41,47795.28
2024-09-04,Person64,69,48035.91
2024-10-20,Person16,36,85792.06
2024-05-03,Person36,53,99580.98
2024-10-24,Person84,70,54663.36
2024-10-18,Person9,55,71002.8
2024-10-23,Person49,37,68605.18
2024-05-13,Person11,65,95591.67
2024-04-09,Person22,55,88777.98
2024-03-28,Person81,53,73700.13
2024-07-09,Person30,21,99917.48
2024-07-02,Person42,71,84540.05
2024-05-10,Person60,18,70019.2
2024-09-11,Person9,29,84186.06
2024-07-29,Person76,64,57098.03
2024-08-17,Person78,22,86011.3
2024-11-18,Person100,52,61300.3
2024-11-27,Person8,21,87480.41
2024-10-09,Person40,63,41808.41
2024-07-30,Person14,60,57684.43
2024-06-16,Person99,36,40351.92
2024-09-03,Person60,79,70385.08
2024-10-13,Person48,58,63055.48
2024-07-16,Person74,59,64570.92
2024-07-04,Person12,44,68475.08
2024-07-12,Person17,58,60725.17
2024-05-13,Person4,79,63042.5
2024-12-12,Person98,40,47060.44
2024-02-09,Person2,74,41668.51
2024-08-07,Person58,20,31510.48
2024-11-09,Person56,19,40861.9
2024-12-16,Person12,18,80468.73
2024-10-12,Person48,32,59559.05
2024-03-05,Person44,80,43538.27
2024-06-25,Person57,29,44136.2
2024-07-08,Person42,56,73891.45
2024-02-15,Person81,35,59728.74
2024-02-28,Person28,40,64924.55
2024-10-21,Person27,48,33037.67
2024-07-06,Person47,62,75831.49
2024-12-15,Person84,38,44288.98
2024-09-29,Person78,44,91500.95
2024-07-25,Person8,80,68953.56
2024-09-14,Person89,75,30800.2
2024-10-11,Person54,66,74624.61
2024-06-30,Person37,58,33199.99
2024-05-12,Person19,71,49925.05
2024-01-09,Person95,48,30136.12
2024-02-24,Person75,19,74636.38
2024-12-12,Person60,34,90282.92
2024-03-03,Person50,42,59312.09
2024-09-15,Person29,25,32323.23
2024-12-08,Person78,63,34067.6
2024-02-18,Person100,19,89390.42
2024-09-23,Person63,61,66771.99
2024-12-28,Person86,37,84970.76
2024-11-20,Person44,59,63172.26
2024-07-16,Person60,30,98616.0
2024-10-17,Person3,60,88055.05
2024-03-08,Person18,44,88223.02
2024-06-22,Person89,60,35660.33
2024-11-03,Person36,42,81209.36
2024-09-09,Person80,75,60065.07
2024-09-07,Person64,47,48223.92
2024-06-26,Person7,40,72269.95
2024-12-07,Person84,54,75574.07
2024-03-26,Person82,44,97074.19
2024-11-09,Person81,58,99732.07
2024-09-30,Person95,28,73210.87
2024-06-25,Person66,68,35279.13
2024-07-07,Person18,49,68526.13
2024-06-10,Person46,24,81518.07
2024-06-09,Person5,38,51335.71
2024-05-03,Person77,73,62571.1
2024-01-14,Person58,26,75250.95
2024-04-01,Person63,37,71288.55
2024-10-09,Person13,26,67828.56
2024-12-21,Person68,28,67699.02
2024-07-21,Person22,80,46278.64
2024-11-09,Person35,33,32994.83
2024-08-06,Person9,20,95479.76
2024-06-22,Person58,64,41781.04
2024-10-04,Person38,67,84691.53
2024-12-04,Person8,48,65268.34
2024-07-09,Person1,36,93772.0
2024-03-17,Person18,55,49776.22
2024-07-13,Person88,52,40241.58
2024-02-21,Person62,42,74022.31
2024-07-06,Person50,35,85522.65
2024-09-26,Person46,70,51094.02
2024-08-15,Person95,77,51328.21
2024-12-30,Person68,54,50967.77
2024-01-06,Person55,31,74820.35
2024-10-05,Person81,78,57397.59
2024-06-03,Person88,37,99586.49
2024-07-02,Person15,19,45207.32
2024-06-26,Person30,71,45972.68
2024-11-05,Person18,36,72109.32
2024-10-02,Person21,48,79019.52
2024-12-05,Person8,63,58195.09
2024-12-22,Person33,48,45798.51
2024-11-20,Person65,24,37537.19
2024-02-22,Person53,68,56249.74
2024-02-22,Person41,58,30739.2
2024-01-24,Person32,19,40064.0
2024-12-29,Person78,56,38899.06
2024-01-25,Person82,24,47740.87
2024-07-29,Person38,38,89524.8
2024-01-01,Person4,78,67106.25
2024-02-20,Person96,60,79594.96
2024-01-19,Person31,67,52669.54
2024-11-23,Person96,42,40212.42
2024-06-04,Person71,35,36644.18
2024-09-21,Person54,49,68537.95
2024-08-21,Person77,70,75039.4
2024-03-18,Person6,33,31027.62
2024-02-13,Person71,62,69688.35
2024-06-14,Person1,59,76322.77
2024-10-01,Person74,50,46782.45
2024-10-18,Person73,49,34763.96
2024-03-23,Person23,58,33438.26
2024-02-23,Person46,29,84527.19
2024-07-06,Person83,34,59479.01
2024-07-09,Person99,64,37309.75
2024-02-09,Person62,21,53655.54
2024-05-02,Person79,54,86626.53
2024-08-28,Person91,36,39462.07
2024-03-16,Person48,24,62329.32
2024-07-23,Person70,23,61040.87
2024-05-26,Person18,75,62947.44
2024-10-10,Person48,70,97208.4
2024-05-21,Person46,42,58528.48
2024-05-24,Person90,35,58756.58
2024-08-18,Person92,55,50912.73
2024-08-28,Person3,60,83028.49
2024-09-28,Person51,44,88839.3
2024-02-16,Person4,22,52323.84
2024-08-13,Person66,63,71609.88
2024-05-17,Person62,63,83535.52
2024-07-08,Person41,55,45221.89
2024-05-26,Person28,34,43903.14
2024-11-07,Person23,70,74031.06
2024-10-20,Person48,35,58520.93
2024-04-15,Person40,36,46020.14
2024-05-20,Person19,18,61150.96
2024-07-24,Person65,28,50707.26
2024-02-01,Person2,77,90416.07
2024-06-28,Person5,57,59470.03
2024-02-22,Person70,62,87263.22
2024-07-30,Person4,73,93730.0
2024-10-28,Person84,52,39734.62
2024-02-20,Person5,31,36664.75
2024-03-14,Person28,68,66893.17
2024-02-11,Person17,24,52540.42
2024-05-26,Person41,61,66312.07
2024-04-14,Person30,56,36991.2
2024-02-26,Person68,70,91916.06
2024-02-19,Person62,77,49345.92
2024-08-15,Person41,22,44744.99
2024-04-05,Person28,20,89710.79
2024-07-28,Person29,37,60011.61
2024-09-25,Person21,67,33002.93
2024-04-10,Person41,49,89051.77
2024-07-03,Person56,35,38338.07
2024-09-22,Person11,53,62602.03
2024-10-09,Person95,37,42662.7
2024-03-16,Person89,60,60159.6
2024-12-15,Person85,56,36950.84
2024-06-21,Person27,23,31782.74
2024-08-11,Person85,49,69875.72
2024-03-04,Person92,37,98677.57
2024-09-08,Person40,19,78019.1
2024-10-17,Person6,58,63272.98
2024-04-04,Person55,36,86748.28
2024-04-26,Person55,50,60922.6
2024-09-18,Person75,53,65464.07
2024-10-20,Person67,42,79014.05
2024-04-05,Person47,74,34422.44
2024-01-10,Person100,24,65167.24
2024-01-25,Person64,21,96320.88
2024-03-24,Person79,71,93521.83
2024-09-27,Person21,40,81906.76
2024-09-06,Person27,21,85284.98
2024-06-01,Person15,37,77805.63
2024-06-21,Person85,68,72332.4
2024-08-01,Person17,24,93819.44
2024-03-10,Person19,70,64647.44
2024-02-01,Person49,21,75608.36
2024-02-25,Person36,28,99387.91
2024-03-05,Person93,68,87693.53
2024-11-29,Person52,34,45674.54
2024-10-04,Person68,31,69495.16
2024-04-13,Person36,20,54523.8
2024-02-14,Person40,20,69990.7
2024-12-27,Person52,65,84653.24
2024-03-18,Person68,69,70208.7
2024-06-03,Person1,31,52400.79
2024-07-19,Person85,21,91203.7
2024-12-15,Person97,74,65661.03
2024-06-09,Person2,60,79739.25
2024-02-19,Person17,32,34217.75
2024-02-22,Person45,28,77294.79
2024-11-15,Person71,75,59643.89
2024-02-16,Person99,56,61880.15
2024-02-22,Person19,22,86389.3
2024-04-23,Person100,29,82453.33
2024-10-22,Person88,41,66780.04
2024-10-08,Person9,61,70912.98
2024-06-26,Person49,53,92576.03
2024-10-05,Person11,62,46409.09
2024-08-03,Person78,66,61644.91
2024-04-10,Person8,53,69140.64
2024-06-21,Person30,70,92079.54
2024-02-12,Person14,38,50619.18
2024-07-14,Person65,46,92937.11
2024-09-14,Person100,29,54850.67
2024-05-05,Person30,31,39970.69
2024-10-31,Person8,27,96986.2
2024-10-11,Person59,56,60574.9
2024-02-14,Person20,65,32124.93
2024-05-08,Person12,68,91127.49
2024-08-09,Person23,19,48423.92
2024-06-20,Person42,51,52330.46
2024-01-09,Person99,41,86543.1
2024-10-24,Person54,46,80994.26
2024-07-31,Person71,50,55415.59
2024-07-07,Person69,43,55186.8
2024-04-27,Person46,47,74414.07
2024-12-29,Person41,23,67855.71
2024-11-26,Person19,71,52309.01
2024-10-12,Person25,20,53244.63
2024-06-07,Person36,32,56925.16
2024-08-09,Person79,64,48711.77
2024-12-05,Person37,56,98175.01
2024-07-01,Person82,57,47456.47
2024-11-04,Person48,22,32500.92
2024-07-01,Person47,61,70151.06
2024-01-12,Person35,31,34339.18
2024-10-16,Person63,73,64026.42
2024-10-12,Person72,34,61993.64
2024-11-29,Person28,77,86561.67
2024-06-03,Person77,78,78379.44
2024-12-27,Person11,66,89033.24
2024-12-02,Person63,57,53213.2
2024-10-02,Person87,18,50096.81
2024-04-16,Person24,26,71716.66
2024-11-04,Person30,40,40978.97
2024-09-06,Person94,23,42203.45
2024-12-17,Person99,29,86841.36
2024-02-28,Person20,27,78468.5
2024-04-27,Person36,44,87849.52
2024-06-18,Person62,78,85273.51
2024-09-30,Person16,75,44044.96
2024-01-28,Person99,19,94539.32
2024-12-14,Person85,58,34395.84
2024-09-26,Person79,59,39343.89
2024-03-16,Person85,31,41232.39
2024-06-01,Person31,77,30699.64
2024-01-05,Person11,39,56761.34
2024-11-18,Person42,70,67460.96
2024-04-13,Person89,57,60621.15
2024-12-29,Person81,71,86994.35
2024-12-17,Person29,30,87050.69
2024-12-28,Person1,40,99599.68
2024-12-28,Person61,18,49370.02
2024-11-19,Person84,65,75049.98
2024-12-16,Person99,22,93377.15
2024-04-26,Person52,59,60455.76
2024-11-08,Person35,49,52956.56
2024-08-31,Person66,31,48945.02
2024-08-02,Person91,21,55463.27
2024-09-29,Person15,74,96826.23
2024-03-05,Person21,57,91864.35
2024-12-28,Person72,65,53494.24
2024-10-12,Person50,55,54442.95
2024-10-28,Person22,44,56090.26
2024-01-12,Person79,71,74080.89
2024-03-16,Person18,19,36843.43
2024-03-11,Person45,79,79265.52
2024-12-12,Person16,78,40217.22
2024-08-08,Person13,80,77547.31
2024-07-14,Person81,65,32639.06
2024-04-12,Person64,78,75322.3
2024-11-13,Person79,22,76821.36
2024-05-06,Person42,53,61844.64
2024-12-01,Person71,27,53641.27
2024-07-07,Person21,47,65387.66
2024-07-27,Person30,29,86374.29
2024-10-31,Person26,60,78932.75
2024-06-29,Person89,27,55715.25
2024-01-14,Person12,38,98570.84
2024-02-22,Person61,55,69417.09
2024-05-03,Person78,67,91000.69
2024-11-02,Person93,71,36882.18
2024-12-16,Person39,28,83421.02
2024-04-23,Person52,63,36700.88
2024-12-04,Person6,60,62818.12
2024-05-01,Person15,31,58131.12
2024-12-31,Person66,64,44428.3
2024-10-27,Person63,73,93166.46
2024-03-29,Person25,46,52482.79
2024-09-11,Person70,75,48098.84
2024-12-05,Person3,20,84760.25
2024-07-12,Person89,73,57190.91
2024-03-31,Person66,71,72791.98
2024-02-04,Person95,52,75012.51
2024-11-21,Person8,51,47071.0
2024-02-01,Person84,67,95517.45
2024-09-23,Person71,52,61155.71
2024-12-25,Person16,39,49126.6
2024-04-08,Person7,77,39985.65
2024-03-11,Person70,66,88252.06
2024-09-14,Person29,75,62609.63
2024-08-05,Person7,51,75991.54
2024-10-05,Person59,20,62635.78
2024-03-13,Person47,36,44205.51
2024-08-06,Person9,45,68707.25
2024-04-25,Person75,43,66982.31
2024-01-24,Person41,67,34119.94
2024-06-21,Person10,24,64177.86
2024-05-27,Person68,73,46587.77
2024-05-13,Person100,40,83639.84
2024-12-02,Person2,54,42155.16
2024-10-18,Person63,64,84403.83
2024-03-05,Person57,34,86104.95
2024-01-21,Person72,43,96680.44
2024-08-05,Person84,52,97878.92
2024-04-13,Person22,71,87733.34
2024-05-28,Person80,39,60067.16
2024-10-03,Person35,44,62225.42
2024-05-06,Person34,27,49851.08
2024-04-23,Person71,21,54543.18
2024-08-07,Person45,57,78098.23
2024-12-12,Person47,34,58757.55
2024-07-31,Person7,61,54320.58
2024-06-15,Person81,65,94046.73
2024-01-21,Person8,29,71719.24
2024-01-22,Person40,68,96530.93
2024-06-25,Person60,65,39459.62
2024-07-03,Person84,40,68322.03
2024-05-27,Person25,80,51774.09
2024-03-29,Person20,53,48800.9
2024-04-14,Person32,80,64591.22
2024-12-04,Person14,56,86471.31
2024-03-18,Person6,64,70651.46
2024-02-14,Person68,50,47739.58
2024-05-25,Person72,21,72857.9
2024-11-29,Person7,44,34553.46
2024-11-21,Person69,46,85004.46
2024-09-28,Person37,20,32013.97
2024-03-24,Person24,27,92363.41
2024-12-05,Person99,76,73774.8
2024-08-12,Person63,71,41446.1
2024-01-03,Person12,75,66067.25
2024-04-18,Person86,19,74040.73
2024-03-16,Person94,61,59839.52
2024-12-30,Person68,22,91567.13
2024-06-29,Person89,25,36874.16
2024-12-24,Person13,56,49314.81
2024-03-23,Person23,71,57056.08
2024-07-10,Person3,18,88759.86
2024-08-07,Person52,63,39564.46
2024-06-17,Person95,56,85173.66
2024-02-09,Person49,51,63899.05
2024-01-03,Person21,21,95272.23
2024-03-01,Person70,75,74338.89
2024-06-24,Person73,58,75587.94
2024-10-02,Person52,80,56221.01
2024-08-05,Person40,41,76259.65
2024-10-19,Person92,38,37003.44
2024-12-09,Person45,59,57215.12
2024-02-19,Person35,70,43713.72
2024-05-06,Person37,56,58740.01
2024-11-25,Person63,36,37012.87
2024-01-23,Person33,46,51631.04
2024-12-06,Person52,51,68253.82
2024-03-02,Person35,70,57455.42
2024-05-05,Person36,72,76266.6
2024-05-28,Person30,42,85856.46
2024-06-20,Person66,62,51884.84
2024-04-23,Person20,48,39073.37
2024-08-24,Person73,32,33165.67
2024-06-20,Person80,21,32004.27
2024-10-29,Person38,43,46605.05
2024-01-25,Person82,39,70112.87
2024-08-29,Person78,65,68525.55
2024-08-18,Person96,66,31892.77
2024-03-25,Person97,69,69159.09
2024-03-28,Person92,21,92040.67
2024-11-05,Person76,74,91529.24
2024-12-10,Person1,72,90233.1
2024-11-22,Person74,28,92892.64
2024-12-08,Person48,77,61644.99
2024-01-09,Person85,38,52147.05
2024-03-21,Person90,59,48726.54
2024-09-17,Person86,53,48230.64
2024-03-17,Person9,70,61229.8
2024-01-04,Person92,49,92161.03
2024-08-21,Person36,43,68867.51
2024-04-09,Person14,73,72013.12
2024-04-15,Person96,58,86588.6
2024-11-14,Person22,44,31074.24
2024-01-01,Person65,42,97330.37
2024-10-23,Person34,61,63830.26
2024-11-09,Person37,30,85623.41
2024-02-14,Person95,18,90406.72
2024-08-18,Person32,52,43243.56
2024-08-08,Person36,79,39403.08
2024-06-02,Person86,66,62671.47
2024-06-10,Person8,42,59036.08
2024-03-08,Person86,79,97208.19
2024-06-27,Person3,20,53138.54
2024-10-20,Person37,72,80013.08
2024-08-07,Person81,31,81965.46
2024-08-13,Person60,43,42857.23
2024-10-03,Person51,52,77472.44
2024-01-22,Person50,56,94073.45
2024-02-19,Person73,75,48469.16
2024-01-24,Person76,24,64444.43
2024-12-12,Person18,47,46034.75
2024-03-29,Person40,66,43340.22
2024-06-11,Person27,20,95227.23
2024-05-27,Person47,77,48931.09
2024-07-09,Person32,35,48228.14
2024-07-29,Person6,52,42095.8
2024-06-21,Person51,50,46260.14
2024-08-31,Person97,52,89200.86
2024-11-19,Person96,73,96255.96
2024-05-23,Person69,28,75130.25
2024-03-20,Person63,36,97989.18
2024-09-05,Person16,55,95558.01
2024-09-03,Person42,33,33886.98
2024-09-28,Person29,80,35270.03
2024-01-15,Person77,75,86918.4
2024-08-02,Person28,21,67910.9
2024-09-22,Person20,68,70637.81
2024-01-20,Person39,77,35082.73
2024-10-08,Person41,52,83130.29
2024-12-10,Person33,47,70402.77
2024-01-20,Person25,26,51977.27
2024-11-05,Person81,23,39291.4
2024-11-29,Person99,47,35900.06
2024-03-04,Person20,25,47744.24
2024-04-04,Person34,51,43168.53
2024-01-11,Person72,78,75291.44
2024-10-16,Person64,33,98815.21
2024-02-16,Person98,77,75585.7
2024-05-18,Person25,27,94770.41
2024-07-28,Person87,79,38101.89
2024-10-26,Person4,47,39831.76
2024-03-14,Person82,35,42868.43
2024-02-20,Person37,61,89125.48
2024-06-24,Person89,73,91137.21
2024-08-13,Person44,48,31724.79
2024-11-03,Person36,22,70704.64
2024-05-12,Person22,57,76003.77
2024-09-02,Person10,69,35136.57
2024-09-29,Person50,52,72943.23
2024-03-19,Person29,18,97550.18
2024-12-25,Person11,75,98644.94
2024-10-31,Person91,74,53593.8
2024-05-17,Person30,80,53185.12
